state,county,date,cases,deaths,all_hospital_beds,hospitalized_covid_confirmed_patients,hospitalized_covid_patients,hospitalized_suspected_covid_patients,icu_available_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients
California,Riverside,2020-04-25,-7,0.0,,,,,,,
California,Riverside,2020-04-26,264,13.0,,,,,,,
California,Riverside,2020-04-27,80,7.0,,,,,,,
California,Riverside,2020-04-28,123,4.0,,,,,,,
California,Riverside,2020-04-29,196,7.0,,,,,,,
California,Riverside,2020-04-30,120,7.0,,,,,,,
California,Riverside,2020-05-01,73,11.0,,,,,,,
California,Riverside,2020-05-02,104,0.0,,,,,,,
California,Riverside,2020-05-03,37,9.0,,,,,,,
California,Riverside,2020-05-04,187,8.0,,,,,,,
California,Riverside,2020-05-05,88,6.0,,,,,,,
California,Riverside,2020-05-06,226,4.0,,,,,,,
California,Riverside,2020-05-07,73,9.0,,,,,,,
California,Riverside,2020-05-08,64,7.0,,,,,,,
California,Riverside,2020-05-09,199,2.0,,,,,,,
California,Riverside,2020-05-10,80,3.0,,,,,,,
California,Riverside,2020-05-11,131,13.0,,,,,,,
California,Riverside,2020-05-12,52,10.0,,,,,,,
California,Riverside,2020-05-13,70,8.0,,,,,,,
California,Riverside,2020-05-14,135,3.0,,,,,,,
California,Riverside,2020-05-15,157,6.0,,,,,,,
California,Riverside,2020-05-16,137,4.0,,,,,,,
California,Riverside,2020-05-17,143,4.0,,,,,,,
California,Riverside,2020-05-18,97,5.0,,,,,,,
California,Riverside,2020-05-19,90,6.0,,,,,,,
California,Riverside,2020-05-20,127,9.0,,,,,,,
California,Riverside,2020-05-21,155,6.0,,,,,,,
California,Riverside,2020-05-22,106,9.0,,,,,,,
California,Riverside,2020-05-23,109,1.0,,,,,,,
California,Riverside,2020-05-24,111,5.0,,,,,,,
California,Riverside,2020-05-25,329,5.0,,,,,,,
California,Riverside,2020-05-26,17,5.0,,,,,,,
California,Riverside,2020-05-27,239,6.0,,,,,,,
California,Riverside,2020-05-28,84,11.0,,,,,,,
California,Riverside,2020-05-29,136,8.0,,,,,,,
California,Riverside,2020-05-30,116,0.0,,,,,,,
California,Riverside,2020-05-31,212,5.0,,,,,,,
California,Riverside,2020-06-01,217,0.0,,,,,,,
California,Riverside,2020-06-02,170,0.0,,,,,,,
California,Riverside,2020-06-03,117,1.0,,,,,,,
California,Riverside,2020-06-04,265,0.0,,,,,,,
California,Riverside,2020-06-05,227,10.0,,,,,,,
California,Riverside,2020-06-06,235,0.0,,,,,,,
California,Riverside,2020-06-07,170,0.0,,,,,,,
California,Riverside,2020-06-08,141,9.0,,,,,,,
California,Riverside,2020-06-09,265,1.0,,,,,,,
California,Riverside,2020-06-10,346,15.0,,,,,,,
California,Riverside,2020-06-11,157,0.0,,,,,,,
California,Riverside,2020-06-12,602,3.0,,,,,,,
California,Riverside,2020-06-13,315,0.0,,,,,,,
California,Riverside,2020-06-14,287,0.0,,,,,,,
California,Riverside,2020-06-15,158,1.0,,,,,,,
California,Riverside,2020-06-16,262,11.0,,,,,,,
California,Riverside,2020-06-17,221,4.0,,,,,,,
California,Riverside,2020-06-18,551,9.0,,,,,,,
California,Riverside,2020-06-19,300,2.0,,,,,,,
California,Riverside,2020-06-20,311,0.0,,,,,,,
California,Riverside,2020-06-21,507,0.0,,,,,,,
California,Riverside,2020-06-22,420,14.0,,,,,,,
California,Riverside,2020-06-23,521,7.0,,,,,,,
California,Riverside,2020-06-24,477,1.0,,,,,,,
California,Riverside,2020-06-25,340,3.0,,,,,,,
California,Riverside,2020-06-26,669,3.0,,,,,,,
California,Riverside,2020-06-27,397,0.0,,,,,,,
California,Riverside,2020-06-28,905,0.0,,,,,,,
California,Riverside,2020-06-29,1313,2.0,,,,,,,
California,Riverside,2020-06-30,656,17.0,,,,,,,
California,Riverside,2020-07-01,310,6.0,,,,,,,
California,Riverside,2020-07-02,717,2.0,,,,,,,
California,Riverside,2020-07-03,918,14.0,,,,,,,
California,Riverside,2020-07-04,337,0.0,,,,,,,
California,Riverside,2020-07-05,3,0.0,,,,,,,
California,Riverside,2020-07-06,974,7.0,,,,,,,
California,Riverside,2020-07-07,794,20.0,,,,,,,
California,Riverside,2020-07-08,763,9.0,,,,,,,
California,Riverside,2020-07-09,938,18.0,,,,,,,
California,Riverside,2020-07-10,501,4.0,,,,,,,
California,Riverside,2020-07-11,513,0.0,,,,,,,
California,Riverside,2020-07-12,410,0.0,,,,,,,
California,Riverside,2020-07-13,732,13.0,,,,,,,
California,Riverside,2020-07-14,714,3.0,,,,,,,
California,Riverside,2020-07-15,642,24.0,,,,,,,
California,Riverside,2020-07-16,412,8.0,,,,,,,
California,Riverside,2020-07-17,735,2.0,,,,,,,
California,Riverside,2020-07-18,606,0.0,,,,,,,
California,Riverside,2020-07-19,95,0.0,,,,,,,
California,Riverside,2020-07-20,823,1.0,,,,,,,
California,Riverside,2020-07-21,1068,1.0,,,,,,,
California,Riverside,2020-07-22,862,28.0,,,,,,,
California,Riverside,2020-07-23,740,20.0,,,,,,,
California,Riverside,2020-07-24,680,0.0,,,,,,,
California,Riverside,2020-07-25,408,0.0,,,,,,,
California,Riverside,2020-07-26,715,0.0,,,,,,,
California,Riverside,2020-07-27,186,34.0,,,,,,,
California,Riverside,2020-07-28,636,1.0,,,,,,,
California,Riverside,2020-07-29,510,10.0,,,,,,,
California,Riverside,2020-07-30,340,6.0,,,,,,,
California,Riverside,2020-07-31,304,7.0,,,,,,,
California,Riverside,2020-08-01,604,0.0,,,,,,,
California,Riverside,2020-08-02,291,0.0,,,,,,,
California,Riverside,2020-08-03,135,42.0,,,,,,,
California,Riverside,2020-08-04,349,1.0,,,,,,,
California,Riverside,2020-08-05,463,14.0,,,,,,,
California,Riverside,2020-08-06,815,18.0,,,,,,,
California,Riverside,2020-08-07,633,29.0,,,,,,,
California,Riverside,2020-08-08,510,0.0,,,,,,,
California,Riverside,2020-08-09,482,0.0,,,,,,,
California,Riverside,2020-08-10,1402,21.0,,,,,,,
California,Riverside,2020-08-11,941,4.0,,,,,,,
California,Riverside,2020-08-12,510,29.0,,,,,,,
California,Riverside,2020-08-13,580,26.0,,,,,,,
California,Riverside,2020-08-14,1129,2.0,,,,,,,
California,Riverside,2020-08-15,264,0.0,,,,,,,
California,Riverside,2020-08-16,949,0.0,,,,,,,
California,Riverside,2020-08-17,393,31.0,,,,,,,
California,Riverside,2020-08-18,385,1.0,,,,,,,
California,Riverside,2020-08-19,294,4.0,,,,,,,
California,Riverside,2020-08-20,212,5.0,,,,,,,
California,Riverside,2020-08-21,456,5.0,,,,,,,
California,Riverside,2020-08-22,535,0.0,,,,,,,
California,Riverside,2020-08-23,349,0.0,,,,,,,
California,Riverside,2020-08-24,203,45.0,,,,,,,
California,Riverside,2020-08-25,393,6.0,,,,,,,
California,Riverside,2020-08-26,249,6.0,,,,,,,
California,Riverside,2020-08-27,168,13.0,,,,,,,
California,Riverside,2020-08-28,204,10.0,,,,,,,
California,Riverside,2020-08-29,408,0.0,,,,,,,
California,Riverside,2020-08-30,309,0.0,,,,,,,
California,Riverside,2020-08-31,281,12.0,,,,,,,
California,Riverside,2020-09-01,277,7.0,,,,,,,
California,Riverside,2020-09-02,138,7.0,,,,,,,
California,Riverside,2020-09-03,418,20.0,,,,,,,
California,Riverside,2020-09-04,265,14.0,,,,,,,
California,Riverside,2020-09-05,174,0.0,,,,,,,
California,Riverside,2020-09-06,190,0.0,,,,,,,
California,Riverside,2020-09-07,208,0.0,,,,,,,
California,Riverside,2020-09-08,-10,8.0,,,,,,,
California,Riverside,2020-09-09,152,10.0,,,,,,,
California,Riverside,2020-09-10,97,9.0,,,,,,,
California,Riverside,2020-09-11,300,9.0,,,,,,,
California,Riverside,2020-09-12,341,0.0,,,,,,,
California,Riverside,2020-09-13,177,0.0,,,,,,,
California,Riverside,2020-09-14,253,15.0,,,,,,,
California,Riverside,2020-09-15,81,7.0,,,,,,,
California,Riverside,2020-09-16,242,11.0,,,,,,,
California,Riverside,2020-09-17,196,7.0,,,,,,,
California,Riverside,2020-09-18,241,10.0,,,,,,,
California,Riverside,2020-09-19,314,0.0,,,,,,,
California,Riverside,2020-09-20,221,0.0,,,,,,,
California,Riverside,2020-09-21,218,9.0,,,,,,,
California,Riverside,2020-09-22,65,10.0,,,,,,,
California,Riverside,2020-09-23,191,1.0,,,,,,,
California,Riverside,2020-09-24,234,6.0,,,,,,,
California,Riverside,2020-09-25,292,10.0,,,,,,,
California,Riverside,2020-09-26,293,0.0,,,,,,,
California,Riverside,2020-09-27,433,0.0,,,,,,,
California,Riverside,2020-09-28,61,17.0,,,,,,,
California,Riverside,2020-09-29,293,10.0,,,,,,,
California,Riverside,2020-09-30,211,10.0,,,,,,,
California,Riverside,2020-10-01,219,0.0,,,,,,,
California,Riverside,2020-10-02,380,5.0,,,,,,,
California,Riverside,2020-10-03,318,0.0,,,,,,,
California,Riverside,2020-10-04,260,0.0,,,,,,,
California,Riverside,2020-10-05,203,7.0,,,,,,,
California,Riverside,2020-10-06,139,6.0,,,,,,,
California,Riverside,2020-10-07,264,3.0,,,,,,,
California,Riverside,2020-10-08,248,1.0,,,,,,,
California,Riverside,2020-10-09,424,8.0,,,,,,,
California,Riverside,2020-10-10,316,0.0,,,,,,,
California,Riverside,2020-10-11,267,0.0,,,,,,,
California,Riverside,2020-10-12,167,0.0,,,,,,,
California,Riverside,2020-10-13,0,2.0,,,,,,,
California,Riverside,2020-10-14,328,6.0,,,,,,,
California,Riverside,2020-10-15,212,5.0,,,,,,,
California,Riverside,2020-10-16,167,0.0,,,,,,,
California,Riverside,2020-10-17,185,0.0,,,,,,,
California,Riverside,2020-10-18,594,0.0,,,,,,,
California,Riverside,2020-10-19,251,3.0,,,,,,,
California,Riverside,2020-10-20,436,1.0,,,,,,,
California,Riverside,2020-10-21,326,2.0,,,,,,,
California,Riverside,2020-10-22,326,4.0,,,,,,,
California,Riverside,2020-10-23,408,0.0,,,,,,,
California,Riverside,2020-10-24,390,0.0,,,,,,,
California,Riverside,2020-10-25,290,0.0,,,,,,,
California,Riverside,2020-10-26,283,16.0,,,,,,,
California,Riverside,2020-10-27,224,8.0,,,,,,,
California,Riverside,2020-10-28,304,2.0,,,,,,,
California,Riverside,2020-10-29,265,1.0,,,,,,,
California,Riverside,2020-10-30,484,13.0,,,,,,,
California,Riverside,2020-10-31,426,0.0,,,,,,,
California,Riverside,2020-11-01,315,0.0,,,,,,,
California,Riverside,2020-11-02,340,3.0,,,,,,,
California,Riverside,2020-11-03,467,2.0,,,,,,,
California,Riverside,2020-11-04,262,5.0,,,,,,,
California,Riverside,2020-11-05,532,2.0,,,,,,,
California,Riverside,2020-11-06,315,2.0,,,,,,,
California,Riverside,2020-11-07,566,0.0,,,,,,,
California,Riverside,2020-11-08,467,0.0,,,,,,,
California,Riverside,2020-11-09,617,5.0,,,,,,,
California,Riverside,2020-11-10,257,14.0,,,,,,,
California,Riverside,2020-11-11,637,0.0,,,,,,,
California,Riverside,2020-11-12,428,3.0,,,,,,,
California,Riverside,2020-11-13,757,12.0,,,,,,,
California,Riverside,2020-11-14,772,0.0,,,,,,,
California,Riverside,2020-11-15,621,0.0,,,,,,,
California,Riverside,2020-11-16,918,7.0,,,,,,,
California,Riverside,2020-11-17,630,0.0,,,,,,,
California,Riverside,2020-11-18,660,9.0,,,,,,,
California,Riverside,2020-11-19,796,13.0,,,,,,,
California,Riverside,2020-11-20,1078,4.0,,,,,,,
California,Riverside,2020-11-21,1063,0.0,,,,,,,
California,Riverside,2020-11-22,889,0.0,,,,,,,
California,Riverside,2020-11-23,610,13.0,,,,,,,
California,Riverside,2020-11-24,1510,4.0,,,,,,,
California,Riverside,2020-11-25,1392,17.0,,,,,,,
California,Riverside,2020-11-26,697,0.0,,,,,,,
California,Riverside,2020-11-27,-5,3.0,,,,,,,
California,Riverside,2020-11-28,1085,0.0,,,,,,,
California,Riverside,2020-11-29,529,0.0,,,,,,,
California,Riverside,2020-11-30,339,5.0,,,,,,,
California,Riverside,2020-12-01,808,1.0,,,,,,,
California,Riverside,2020-12-02,1559,1.0,,,,,,,
California,Riverside,2020-12-03,2400,13.0,,,,,,,
California,Riverside,2020-12-04,2766,15.0,,,,,,,
California,Riverside,2020-12-05,3357,0.0,,,,,,,
California,Riverside,2020-12-06,1476,0.0,,,,,,,
California,Riverside,2020-12-07,2275,16.0,,,,,,,
California,Riverside,2020-12-08,5257,25.0,,,,,,,
California,Riverside,2020-12-09,2756,26.0,,,,,,,
California,Riverside,2020-12-10,2418,12.0,,,,,,,
California,Riverside,2020-12-11,2535,22.0,,,,,,,
California,Riverside,2020-12-12,3006,0.0,,,,,,,
California,Riverside,2020-12-13,1356,0.0,,,,,,,
California,Riverside,2020-12-14,4024,13.0,,,,,,,
California,Riverside,2020-12-15,8107,42.0,,,,,,,
California,Riverside,2020-12-16,3929,38.0,,,,,,,
California,Riverside,2020-12-17,3574,42.0,,,,,,,
California,Riverside,2020-12-18,3050,36.0,,,,,,,
California,Riverside,2020-12-19,4328,0.0,,,,,,,
California,Riverside,2020-12-20,2011,0.0,,,,,,,
California,Riverside,2020-12-21,2999,9.0,,,,,,,
California,Riverside,2020-12-22,3346,36.0,,,,,,,
California,Riverside,2020-12-23,3051,16.0,,,,,,,
California,Riverside,2020-12-24,4325,24.0,,,,,,,
California,Riverside,2020-12-25,4255,0.0,,,,,,,
California,Riverside,2020-12-26,2670,0.0,,,,,,,
California,Riverside,2020-12-27,2635,0.0,,,,,,,
California,Riverside,2020-12-28,2034,41.0,,,,,,,
California,Riverside,2020-12-29,3595,73.0,,,,,,,
California,Riverside,2020-12-30,2415,8.0,,,,,,,
California,Riverside,2020-12-31,4154,34.0,,,,,,,
California,Riverside,2021-01-01,4481,0.0,,,,,,,
California,Riverside,2021-01-02,3395,0.0,,,,,,,
California,Riverside,2021-01-03,2962,0.0,,,,,,,
California,Riverside,2021-01-04,1778,111.0,,,,,,,
California,Riverside,2021-01-05,3630,2.0,,,,,,,
California,Riverside,2021-01-06,3275,53.0,,,,,,,
California,Riverside,2021-01-07,4463,38.0,,,,,,,
California,Riverside,2021-01-08,3945,29.0,,,,,,,
California,Riverside,2021-01-09,3954,0.0,,,,,,,
California,Riverside,2021-01-10,3410,0.0,,,,,,,
California,Riverside,2021-01-11,3421,32.0,,,,,,,
California,Riverside,2021-01-12,2673,44.0,,,,,,,
California,Riverside,2021-01-13,2612,13.0,,,,,,,
California,Riverside,2021-01-14,3492,92.0,,,,,,,
California,Riverside,2021-01-15,3551,118.0,,,,,,,
California,Riverside,2021-01-16,4177,0.0,,,,,,,
California,Riverside,2021-01-17,2794,0.0,,,,,,,
California,Riverside,2021-01-18,1945,0.0,,,,,,,
California,Riverside,2021-01-19,2097,128.0,,,,,,,
California,Unassigned,2020-03-18,21,0.0,,,,,,,
California,Unassigned,2020-03-19,-8,0.0,,,,,,,
California,Unassigned,2020-03-20,3,0.0,,,,,,,
California,Unassigned,2020-03-21,38,0.0,,,,,,,
California,Unassigned,2020-03-22,5,1.0,,,,,,,
California,Unassigned,2020-03-23,0,-1.0,,,,,,,
California,Unassigned,2020-03-24,6,0.0,,,,,,,
California,Unassigned,2020-03-25,3,0.0,,,,,,,
California,Unassigned,2020-03-26,1,1.0,,,,,,,
California,Unassigned,2020-03-27,-26,0.0,,,,,,,
California,Unassigned,2020-03-28,4,0.0,,,,,,,
California,Unassigned,2020-03-29,3,0.0,,,,,,,
California,Unassigned,2020-03-30,0,0.0,,,,,,,
California,Unassigned,2020-03-31,0,0.0,,,,,,,
California,Unassigned,2020-04-01,0,0.0,,,,,,,
California,Unassigned,2020-04-02,-1,0.0,,,,,,,
California,Unassigned,2020-04-03,5,0.0,,,,,,,
California,Unassigned,2020-04-04,-2,0.0,,,,,,,
California,Unassigned,2020-04-05,0,0.0,,,,,,,
California,Unassigned,2020-04-06,1,1.0,,,,,,,
California,Unassigned,2020-04-07,0,0.0,,,,,,,
California,Unassigned,2020-04-08,2,0.0,,,,,,,
California,Unassigned,2020-04-09,-2,0.0,,,,,,,
California,Unassigned,2020-04-10,-51,-2.0,,,,,,,
California,Unassigned,2020-04-11,0,0.0,,,,,,,
California,Unassigned,2020-04-12,0,0.0,,,,,,,
California,Unassigned,2020-04-13,0,0.0,,,,,,,
California,Unassigned,2020-04-14,0,0.0,,,,,,,
California,Unassigned,2020-04-15,0,0.0,,,,,,,
California,Unassigned,2020-04-16,2,0.0,,,,,,,
California,Unassigned,2020-04-17,-2,0.0,,,,,,,
California,Unassigned,2020-04-18,1,0.0,,,,,,,
California,Unassigned,2020-04-19,-2,0.0,,,,,,,
California,Unassigned,2020-04-20,1,0.0,,,,,,,
California,Unassigned,2020-04-21,0,0.0,,,,,,,
California,Unassigned,2020-04-22,1,0.0,,,,,,,
California,Unassigned,2020-04-23,0,0.0,,,,,,,
California,Unassigned,2020-04-24,-1,0.0,,,,,,,
California,Unassigned,2020-04-25,1,0.0,,,,,,,
California,Unassigned,2020-04-26,0,0.0,,,,,,,
California,Unassigned,2020-04-27,0,0.0,,,,,,,
California,Unassigned,2020-04-28,-1,0.0,,,,,,,
California,Unassigned,2020-04-29,0,0.0,,,,,,,
California,Unassigned,2020-04-30,1,0.0,,,,,,,
California,Unassigned,2020-05-01,1,0.0,,,,,,,
California,Unassigned,2020-05-02,-2,0.0,,,,,,,
California,Unassigned,2020-05-03,1,0.0,,,,,,,
California,Unassigned,2020-05-04,0,0.0,,,,,,,
California,Unassigned,2020-05-05,-1,0.0,,,,,,,
California,Unassigned,2020-05-06,0,0.0,,,,,,,
California,Unassigned,2020-05-07,0,0.0,,,,,,,
California,Unassigned,2020-05-08,0,0.0,,,,,,,
California,Unassigned,2020-05-09,1,0.0,,,,,,,
California,Unassigned,2020-05-10,-1,0.0,,,,,,,
California,Unassigned,2020-05-11,1,0.0,,,,,,,
California,Unassigned,2020-05-12,1,0.0,,,,,,,
California,Unassigned,2020-05-13,-2,0.0,,,,,,,
California,Unassigned,2020-05-14,0,0.0,,,,,,,
California,Unassigned,2020-05-15,1,0.0,,,,,,,
California,Unassigned,2020-05-16,1,0.0,,,,,,,
California,Unassigned,2020-05-17,-1,0.0,,,,,,,
California,Unassigned,2020-05-18,0,0.0,,,,,,,
California,Unassigned,2020-05-19,3,0.0,,,,,,,
California,Unassigned,2020-05-20,-3,0.0,,,,,,,
California,Unassigned,2020-05-21,-1,0.0,,,,,,,
California,Unassigned,2020-05-22,1,0.0,,,,,,,
California,Unassigned,2020-05-23,-1,0.0,,,,,,,
California,Unassigned,2020-05-24,0,0.0,,,,,,,
California,Unassigned,2020-05-25,0,0.0,,,,,,,
California,Unassigned,2020-05-26,0,0.0,,,,,,,
California,Unassigned,2020-05-27,0,0.0,,,,,,,
California,Unassigned,2020-05-28,1,0.0,,,,,,,
California,Unassigned,2020-05-29,2,0.0,,,,,,,
California,Unassigned,2020-05-30,-2,0.0,,,,,,,
California,Unassigned,2020-05-31,-1,0.0,,,,,,,
California,Unassigned,2020-06-01,1,0.0,,,,,,,
California,Unassigned,2020-06-02,0,0.0,,,,,,,
California,Unassigned,2020-06-03,-1,0.0,,,,,,,
California,Unassigned,2020-06-04,1,0.0,,,,,,,
California,Unassigned,2020-06-05,0,0.0,,,,,,,
California,Unassigned,2020-06-06,-1,0.0,,,,,,,
California,Unassigned,2020-06-07,1,0.0,,,,,,,
California,Unassigned,2020-06-08,-1,0.0,,,,,,,
California,Unassigned,2020-06-09,2,0.0,,,,,,,
California,Unassigned,2020-06-10,-1,0.0,,,,,,,
California,Unassigned,2020-06-11,-1,0.0,,,,,,,
California,Unassigned,2020-06-12,1,0.0,,,,,,,
California,Unassigned,2020-06-13,2,0.0,,,,,,,
California,Unassigned,2020-06-14,-3,0.0,,,,,,,
California,Unassigned,2020-06-15,2,0.0,,,,,,,
California,Unassigned,2020-06-16,-2,0.0,,,,,,,
California,Unassigned,2020-06-17,3,0.0,,,,,,,
California,Unassigned,2020-06-18,-2,0.0,,,,,,,
California,Unassigned,2020-06-19,0,0.0,,,,,,,
California,Unassigned,2020-06-20,0,0.0,,,,,,,
California,Unassigned,2020-06-21,0,0.0,,,,,,,
California,Unassigned,2020-06-22,1,0.0,,,,,,,
California,Unassigned,2020-06-23,-1,0.0,,,,,,,
California,Unassigned,2020-06-24,-1,0.0,,,,,,,
California,Unassigned,2020-06-25,0,0.0,,,,,,,
California,Unassigned,2020-06-26,1,0.0,,,,,,,
California,Unassigned,2020-06-27,0,0.0,,,,,,,
California,Unassigned,2020-06-28,2,0.0,,,,,,,
California,Unassigned,2020-06-29,-1,0.0,,,,,,,
California,Unassigned,2020-06-30,1,0.0,,,,,,,
California,Unassigned,2020-07-01,1,0.0,,,,,,,
California,Unassigned,2020-07-02,1,0.0,,,,,,,
California,Unassigned,2020-07-03,-1,0.0,,,,,,,
California,Unassigned,2020-07-04,-1,0.0,,,,,,,
California,Unassigned,2020-07-05,2,0.0,,,,,,,
California,Unassigned,2020-07-06,1,0.0,,,,,,,
California,Unassigned,2020-07-07,-2,0.0,,,,,,,
California,Unassigned,2020-07-08,-1,0.0,,,,,,,
California,Unassigned,2020-07-09,-1,0.0,,,,,,,
California,Unassigned,2020-07-10,1,0.0,,,,,,,
California,Unassigned,2020-07-11,-2,0.0,,,,,,,
California,Unassigned,2020-07-12,2,0.0,,,,,,,
California,Unassigned,2020-07-13,3,0.0,,,,,,,
California,Unassigned,2020-07-14,-4,0.0,,,,,,,
California,Unassigned,2020-07-15,6,0.0,,,,,,,
California,Unassigned,2020-07-16,-6,0.0,,,,,,,
California,Unassigned,2020-07-17,11,0.0,,,,,,,
California,Unassigned,2020-07-18,-7,0.0,,,,,,,
California,Unassigned,2020-07-19,2,0.0,,,,,,,
California,Unassigned,2020-07-20,3,0.0,,,,,,,
California,Unassigned,2020-07-21,-10,0.0,,,,,,,
California,Unassigned,2020-07-22,1,0.0,,,,,,,
California,Unassigned,2020-07-23,0,0.0,,,,,,,
California,Unassigned,2020-07-24,1,0.0,,,,,,,
California,Unassigned,2020-07-25,-2,0.0,,,,,,,
California,Unassigned,2020-07-26,3,0.0,,,,,,,
California,Unassigned,2020-07-27,-1,0.0,,,,,,,
California,Unassigned,2020-07-28,-1,0.0,,,,,,,
California,Unassigned,2020-07-29,-2,0.0,,,,,,,
California,Unassigned,2020-07-30,2,0.0,,,,,,,
California,Unassigned,2020-07-31,-1,0.0,,,,,,,
California,Unassigned,2020-08-01,-1,0.0,,,,,,,
California,Unassigned,2020-08-02,1,0.0,,,,,,,
California,Unassigned,2020-08-03,0,0.0,,,,,,,
California,Unassigned,2020-08-04,3,0.0,,,,,,,
California,Unassigned,2020-08-05,-3,0.0,,,,,,,
California,Unassigned,2020-08-06,-1,0.0,,,,,,,
California,Unassigned,2020-08-07,0,0.0,,,,,,,
California,Unassigned,2020-08-08,4,0.0,,,,,,,
California,Unassigned,2020-08-09,-1,0.0,,,,,,,
California,Unassigned,2020-08-10,-1,0.0,,,,,,,
California,Unassigned,2020-08-11,2,0.0,,,,,,,
California,Unassigned,2020-08-12,1,0.0,,,,,,,
California,Unassigned,2020-08-13,-5,0.0,,,,,,,
California,Unassigned,2020-08-14,2,0.0,,,,,,,
California,Unassigned,2020-08-15,-2,0.0,,,,,,,
California,Unassigned,2020-08-16,0,0.0,,,,,,,
California,Unassigned,2020-08-17,0,0.0,,,,,,,
California,Unassigned,2020-08-18,2,0.0,,,,,,,
California,Unassigned,2020-08-19,-2,0.0,,,,,,,
California,Unassigned,2020-08-20,2,0.0,,,,,,,
California,Unassigned,2020-08-21,-2,0.0,,,,,,,
California,Unassigned,2020-08-22,0,0.0,,,,,,,
California,Unassigned,2020-08-23,1,0.0,,,,,,,
California,Unassigned,2020-08-24,1,0.0,,,,,,,
California,Unassigned,2020-08-25,-3,0.0,,,,,,,
California,Unassigned,2020-08-26,0,0.0,,,,,,,
California,Unassigned,2020-08-27,1,0.0,,,,,,,
California,Unassigned,2020-08-28,0,0.0,,,,,,,
California,Unassigned,2020-08-29,-1,0.0,,,,,,,
California,Unassigned,2020-08-30,0,0.0,,,,,,,
California,Unassigned,2020-08-31,1,0.0,,,,,,,
California,Unassigned,2020-09-01,-1,0.0,,,,,,,
California,Unassigned,2020-09-02,0,0.0,,,,,,,
California,Unassigned,2020-09-03,0,0.0,,,,,,,
California,Unassigned,2020-09-04,0,0.0,,,,,,,
California,Unassigned,2020-09-05,0,0.0,,,,,,,
California,Unassigned,2020-09-06,0,0.0,,,,,,,
California,Unassigned,2020-09-07,1,0.0,,,,,,,
California,Unassigned,2020-09-08,0,0.0,,,,,,,
California,Unassigned,2020-09-09,-1,0.0,,,,,,,
California,Unassigned,2020-09-10,6,0.0,,,,,,,
California,Unassigned,2020-09-11,-5,0.0,,,,,,,
California,Unassigned,2020-09-12,-1,0.0,,,,,,,
California,Unassigned,2020-09-13,7,0.0,,,,,,,
California,Unassigned,2020-09-14,-1,0.0,,,,,,,
California,Unassigned,2020-09-15,-6,0.0,,,,,,,
California,Unassigned,2020-09-16,0,0.0,,,,,,,
California,Unassigned,2020-09-17,1,0.0,,,,,,,
California,Unassigned,2020-09-18,-1,0.0,,,,,,,
California,Unassigned,2020-09-19,4,0.0,,,,,,,
California,Unassigned,2020-09-20,3,0.0,,,,,,,
California,Unassigned,2020-09-21,1,0.0,,,,,,,
California,Unassigned,2020-09-22,1,0.0,,,,,,,
California,Unassigned,2020-09-23,5,0.0,,,,,,,
California,Unassigned,2020-09-24,-2,0.0,,,,,,,
California,Unassigned,2020-09-25,-2,0.0,,,,,,,
California,Unassigned,2020-09-26,-1,0.0,,,,,,,
California,Unassigned,2020-09-27,0,0.0,,,,,,,
California,Unassigned,2020-09-28,0,0.0,,,,,,,
California,Unassigned,2020-09-29,1,0.0,,,,,,,
California,Unassigned,2020-09-30,-4,0.0,,,,,,,
California,Unassigned,2020-10-01,-4,0.0,,,,,,,
California,Unassigned,2020-10-02,2,0.0,,,,,,,
California,Unassigned,2020-10-03,-2,0.0,,,,,,,
California,Unassigned,2020-10-04,0,0.0,,,,,,,
California,Unassigned,2020-10-05,0,0.0,,,,,,,
California,Unassigned,2020-10-06,20,0.0,,,,,,,
California,Unassigned,2020-10-07,-20,0.0,,,,,,,
California,Unassigned,2020-10-08,2,0.0,,,,,,,
California,Unassigned,2020-10-09,0,0.0,,,,,,,
California,Unassigned,2020-10-10,4,0.0,,,,,,,
California,Unassigned,2020-10-11,0,0.0,,,,,,,
California,Unassigned,2020-10-12,0,0.0,,,,,,,
California,Unassigned,2020-10-13,-7,0.0,,,,,,,
California,Unassigned,2020-10-14,-1,0.0,,,,,,,
California,Unassigned,2020-10-15,1,0.0,,,,,,,
California,Unassigned,2020-10-16,1,0.0,,,,,,,
California,Unassigned,2020-10-17,2,0.0,,,,,,,
California,Unassigned,2020-10-18,0,0.0,,,,,,,
California,Unassigned,2020-10-19,0,0.0,,,,,,,
California,Unassigned,2020-10-20,2,0.0,,,,,,,
California,Unassigned,2020-10-21,-2,0.0,,,,,,,
California,Unassigned,2020-10-22,-4,0.0,,,,,,,
California,Unassigned,2020-10-23,0,0.0,,,,,,,
California,Unassigned,2020-10-24,2,0.0,,,,,,,
California,Unassigned,2020-10-25,-1,0.0,,,,,,,
California,Unassigned,2020-10-26,1,0.0,,,,,,,
California,Unassigned,2020-10-27,-1,0.0,,,,,,,
California,Unassigned,2020-10-28,0,0.0,,,,,,,
California,Unassigned,2020-10-29,0,0.0,,,,,,,
California,Unassigned,2020-10-30,0,0.0,,,,,,,
California,Unassigned,2020-10-31,2,0.0,,,,,,,
California,Unassigned,2020-11-01,0,0.0,,,,,,,
California,Unassigned,2020-11-02,-1,0.0,,,,,,,
